"","fid","x","submission_date","meta_instance_id","village","age","gender","ethnicity","education","born","household_size","hs","household_comp","hc_gen","hc_det","young_boy","adolesc_boy","men","young_girl","adolesc_girl","women","food_uncertainty","selling_possessions","farm","livestock","conflict_type","crop_threat_rate","farm_size","field_sight","farm_walk","months_planted","crops_planted","crop_prot","other_crop_prot","crop_species","other_crop_species","top_species","other_top_species","elephant_crops_vao","herd_comp","cattle","sheep","goat","donkey","dog","chicken","duck","other_livestock","livestock_threat","small_lv_prot","small_lv_prot_other_day","small_lv_prot_other_night","med_lar_lv_prot","med_lar_lv_prot_other_day","med_lar_lv_prot_other_night","med_lar_lv_guard_day","guard_ave_day","med_lar_lv_guard_night","guard_ave_night","lv_small_loss","chicken_loss","duck_loss","other_small_loss","species_small_lv","species_small_lv_other","species_concern_small_lv","species_concern_small_lv_other","lv_med_loss","cattle_loss","goat_loss","sheep_loss","donkey_loss","dog_loss","other_med_loss","species_med_lv","species_med_lv_other","species_concern_med_lv","species_concern_med_lv_other","lv_ele_vao","lv_hyena_vao","lv_lion_vao","lv_leopard_vao","species_structures","household_location_altitude","household_location_accuracy","key","elephant_c","baboon_c","buffalo_c","hippo_c","other_c","elephant_l","hyena_l","lion_l","leopard_l","conflict","species","ID","crop","c70","c2070","river","road","ID","GSE_slope30m","ID","build_dens","ID","Settle_Dist"
"92",92,92,"NA","uuid:66bec5e9-8fdc-40ae-ad2a-e6d63c252338","Iharara",32,"Female","Mtaturu","Primary","Yes",6,1,"Young_boy Men Young_girl Adolesc_girl Women",1,1,2,-2147483648,1,1,1,1,4,"Few_times","Yes","Yes","Crop_damage Livestock_loss_med","Wildlife",3,"Yes","0_15",9,3,"Guarding Shouting","","Elephant","","Elephant","","Sometimes","Cattle Sheep Goat Dog Chicken Duck",3,20,2,-2147483648,2,5,2,-2147483648,"Low_productivity","Night_contained Day_none","NA","NA","Day_guard Night_contain","","NA","Adolesc_girl",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","Sheep",-2147483648,-2147483648,3,"NA",-2147483648,-2147483648,"Hyena","NA","Hyena","NA","","Never","","","",1187.5,4.4,"uuid:66bec5e9-8fdc-40ae-ad2a-e6d63c252338",1,0,0,0,0,0,1,0,0,1,"elephant",92,0.424146620847652,0.00985108781605959,0.1640435308218,0.0180526915937662,0.00130584195721895,92,1.96408243847601,92,23.5294666290283,92,2652.02368164062
"93",93,93,"NA","uuid:a7b122a1-7839-4593-9a0d-fd7b7416cc8a","Iharara",25,"Female","Mwisenye","Primary","Yes",8,1,"Young_boy Adolesc_boy Men Young_girl Women",1,1,2,1,1,3,-2147483648,1,3,"Few_times","Yes","Yes","Crop_damage Livestock_loss_med","Wildlife",2,"No","45_60",9,3,"Guarding Fire Shouting","","Elephant Other","Nguruwe","Elephant","","Sometimes","Cattle Dog Chicken",42,-2147483648,-2147483648,-2147483648,4,4,-2147483648,-2147483648,"Low_productivity","Night_contained Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys Men",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","Cattle",1,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"Hyena","NA","Hyena","NA","","Never","","","",1329.6,4.9,"uuid:a7b122a1-7839-4593-9a0d-fd7b7416cc8a",1,0,0,0,1,0,1,0,0,1,"elephant",93,0.278087056128293,0.0115120271220803,0.209163799881935,0.0185910649597645,0.0123711340129375,93,1.79395682454715,93,10.6570148468018,93,1554.50073242188
"94",94,94,"NA","uuid:51905238-6036-4216-a157-e0a5f63e8a73","Iharara",30,"Female","Mtaturu","Primary","Yes",11,1,"Young_boy Adolesc_boy Men Young_girl Adolesc_girl Women",1,1,1,2,2,3,1,2,5,"Frequently","No","Yes","Livestock_loss_med Structure","",NA,"","",-2147483648,-2147483648,"","","","","","","","Cattle Sheep Goat Dog Chicken",30,70,15,-2147483648,5,10,-2147483648,-2147483648,"Low_productivity","Night_contained Night_dog Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys Men",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","Cattle Goat Sheep",2,15,12,"NA",-2147483648,-2147483648,"Elephant Hyena","NA","Hyena","NA","Rarely","Never","","","Elephant Hyena",1358.4,4.6,"uuid:51905238-6036-4216-a157-e0a5f63e8a73",0,0,0,0,0,1,1,0,0,0,"elephant",94,0.16758304696449,0.011569301597774,0.276357382535934,0.0228064153343439,0.0197365414351225,94,1.71805602627334,94,3.55233836174011,94,899.148803710938
"95",95,95,"NA","uuid:f56a6e59-feeb-4633-8686-89003ae91630","Singisi",25,"Male","Mtaturu","Primary","Yes",19,1,"Young_boy Adolesc_boy Men Young_girl Adolesc_girl Women",1,1,5,1,1,4,3,5,3,"Frequently","Yes","Yes","Crop_damage Livestock_loss_med Structure","Wildlife",5,"Yes","0_15",9,2,"Guarding Shouting Chasing","","Elephant","","Elephant","","Sometimes","Cattle Sheep Goat Dog Chicken",20,50,45,-2147483648,5,20,-2147483648,-2147483648,"Low_productivity","Night_contained Night_dog Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","Cattle Goat Sheep Other",2,15,12,"NA",-2147483648,6,"Elephant Hyena","NA","Hyena","NA","Always","Rarely","","","Elephant Hyena",1250.3,4.3,"uuid:f56a6e59-feeb-4633-8686-89003ae91630",1,0,0,0,0,1,1,0,0,1,"elephant",95,0.382485681557847,0.00671248557046056,0.270103096961975,0.0198281779885292,0.00106529204640538,95,1.98619232405562,95,21.8360576629639,95,3790.21459960938
"96",96,96,"NA","uuid:efabe0c0-e2bf-4ef9-91e5-7bea4e69f3b3","Singisi",62,"Male","Mtaturu","None","Yes",5,1,"Adolesc_boy Men Women",1,1,-2147483648,1,3,-2147483648,-2147483648,1,5,"Frequently","Yes","No","Crop_damage Structure","Wildlife",6,"Yes","30_45",9,3,"Fire Shouting Sisal","","Elephant Other","Tumbili","Elephant","","Always","",-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,"","","NA","NA","","","NA","",-2147483648,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","Elephant",1286.1,4.2,"uuid:efabe0c0-e2bf-4ef9-91e5-7bea4e69f3b3",1,0,0,0,1,0,0,0,0,1,"elephant",96,0.468865979381443,0.00384879717603326,0.192107677459717,0.0144558995962143,0.00352806411683559,96,2.17575801142746,96,50.674934387207,96,4692.052734375
"97",97,97,"NA","uuid:3a631318-8fde-471d-a49a-a9370104c8c4","Iharara",62,"Female","Taturu","Primary","Yes",7,1,"Young_boy Men Young_girl Women",1,1,2,-2147483648,1,1,-2147483648,3,4,"Frequently","Yes","Yes","Crop_damage","Wildlife",2,"No","60_plus",9,3,"Shouting","","Elephant","","Elephant","","Sometimes","Chicken",-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,15,-2147483648,-2147483648,"Low_productivity","Night_contained Day_none","NA","NA","NA_noMedLV","","NA","",-2147483648,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1292.4,5,"uuid:3a631318-8fde-471d-a49a-a9370104c8c4",1,0,0,0,0,0,0,0,0,1,"elephant",97,0.467537227949599,0.011168384924531,0.159999996423721,0.0176174119114876,0.00508591067045927,97,2.1520319757758,97,48.6250190734863,97,5017.92333984375
"98",98,98,"NA","uuid:e2c5fac2-5de8-4437-881a-7d747736be47","Nyiberekera",42,"Male","Mwisenye","Post_secondary","Yes",8,1,"Young_boy Adolesc_boy Men Young_girl Adolesc_girl Women",1,1,1,2,1,1,1,2,3,"Frequently","Yes","Yes","Crop_damage Structure","Wildlife",4,"No","30_45",9,5,"Shouting Chasing","","Elephant Other","Tumbili","Elephant","","Rarely","Dog Chicken Other",-2147483648,-2147483648,-2147483648,-2147483648,5,15,-2147483648,2,"Low_productivity","Day_dog Night_contained Day_none","NA","NA","NA_noMedLV","","NA","",-2147483648,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","Elephant",1462.4,5,"uuid:e2c5fac2-5de8-4437-881a-7d747736be47",1,0,0,0,1,0,0,0,0,1,"elephant",98,0.509198167239404,0.00728522334247828,0.137926682829857,0.0166552122682333,0.00823596771806479,98,2.36123295348633,98,58.9764556884766,98,7232.88427734375
"99",99,99,"NA","uuid:704410cb-9a36-43c4-81ea-e99d249cc5ee","Nyiberekera",25,"Female","Msukuma","","Yes",14,1,"Young_boy Men Young_girl Adolesc_girl Women",1,1,4,-2147483648,2,3,1,4,2,"Never","Yes","Yes","Crop_damage Livestock_loss_med","Wildlife",4,"No","45_60",9,3,"Guarding Shouting","","Elephant","","Elephant","","Often","Cattle Chicken",3,-2147483648,-2147483648,-2147483648,-2147483648,9,-2147483648,-2147483648,"Weather","Night_contained Day_none","NA","NA","Day_guard Night_contain","","NA","Adolesc_boys",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","Cattle",1,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"Hyena","NA","Hyena","NA","","Often","","","",1178.3,4.9,"uuid:704410cb-9a36-43c4-81ea-e99d249cc5ee",1,0,0,0,0,0,1,0,0,1,"elephant",99,0.541260022909507,0.00446735415607691,0.134043529629707,0.0148339057341218,0.00906070973724127,99,2.54494384708773,99,63.7638359069824,99,7452.4267578125
"100",100,100,"NA","uuid:160172af-6791-477c-8c94-2cda3da43585","Nyamisingisi",50,"Female","Mwisenye","Primary","Yes",6,1,"Young_boy Men Young_girl Women",1,1,1,-2147483648,1,1,-2147483648,3,4,"Frequently","Yes","No","Crop_damage","Weather",1.5,"Yes","0_15",8,3,"Guarding Shouting","","Elephant","","Elephant","","Rarely","",-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,"","","NA","NA","","","NA","",-2147483648,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1163.6,4.9,"uuid:160172af-6791-477c-8c94-2cda3da43585",1,0,0,0,0,0,0,0,0,1,"elephant",100,0.525349369988545,0.00957617443054914,0.169175252318382,0.022462772205472,0.0101718213409185,100,2.62712056343285,100,64.8333587646484,100,8738.2470703125
"101",101,101,"NA","uuid:9aa1900e-713f-49fc-8726-ec34da02c360","Nyamisingisi",35,"Male","Taturu","Primary","Yes",5,1,"Young_boy Adolesc_boy Men Young_girl Women",1,1,1,1,1,1,-2147483648,1,3,"Frequently","Yes","Yes","Crop_damage Livestock_loss_med Structure","Wildlife",4,"Yes","15_30",8,3,"None","","Elephant","","Elephant","","Never","Cattle Sheep Goat Dog",200,25,32,-2147483648,3,-2147483648,-2147483648,-2147483648,"Low_productivity","NA_noSmall","NA","NA","Day_guard Day_dogs Night_contain Night_dogs","","NA","Men",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","Goat Sheep",-2147483648,30,38,"NA",-2147483648,-2147483648,"Hyena","NA","Hyena","NA","","Rarely","","","Elephant",1248.2,4.3,"uuid:9aa1900e-713f-49fc-8726-ec34da02c360",1,0,0,0,0,0,1,0,0,1,"elephant",101,0.457640320733104,0.0194730814546347,0.183081328868866,0.0238946154713631,0.00979381427168846,101,2.29433951515297,101,53.1577491760254,101,8146.08740234375
"102",102,102,"NA","uuid:70b941cc-e03a-4aae-8c2e-2a8d56581930","Nyamisingisi",35,"Female","Mwisenye","Primary","Yes",5,1,"Young_boy Men Women",1,1,1,-2147483648,2,-2147483648,-2147483648,2,3,"Frequently","Yes","Yes","Livestock_loss_med","Weather",5,"Yes","0_15",9,3,"Guarding Shouting","","","","","","","Cattle Sheep Goat Dog Chicken",6,23,15,-2147483648,3,9,-2147483648,-2147483648,"Low_productivity","Night_contained Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys Men",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","Sheep",-2147483648,-2147483648,3,"NA",-2147483648,-2147483648,"Hyena","NA","Hyena","NA","","Sometimes","","","",1240.5,5,"uuid:70b941cc-e03a-4aae-8c2e-2a8d56581930",0,0,0,0,0,0,1,0,0,0,"elephant",102,0.474410080183276,0.016918670386076,0.187044680118561,0.0238029789179564,0.00965635757893324,102,2.41456373899981,102,59.5239486694336,102,8704.1875
"103",103,103,"NA","uuid:9c1b9559-db2d-4616-aa60-6a3e787681a3","Singisi",35,"Male","Taturu","Primary","Yes",3,1,"Young_boy Men Women",1,1,1,-2147483648,1,-2147483648,-2147483648,1,4,"Frequently","Yes","No","Crop_damage Structure","Wildlife",3,"Yes","0_15",9,3,"Guarding Shouting","","Elephant","","Elephant","","Sometimes","",-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,"","","NA","NA","","","NA","",-2147483648,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","Elephant",1291.2,4.2,"uuid:9c1b9559-db2d-4616-aa60-6a3e787681a3",1,0,0,0,0,0,0,0,0,1,"elephant",103,0.529037800687285,0.0046277204528451,0.169564723968506,0.0135967927053571,0.00643757171928883,103,2.44713073336621,103,55.7169609069824,103,5026.72802734375
"104",104,104,"NA","uuid:7e57f220-c77c-412c-a7ec-3c48793484a8","Motukeri",40,"Male","Mzanaki","Primary","Yes",6,1,"Young_boy Adolesc_boy Men Young_girl Women",1,1,3,1,1,1,-2147483648,1,4,"Frequently","Yes","Yes","Crop_damage","Wildlife",2,"Yes","0_15",9,2,"Guarding Shouting","","Elephant","","Elephant","","Rarely","Dog Chicken",-2147483648,-2147483648,-2147483648,-2147483648,2,4,-2147483648,-2147483648,"Low_productivity","Night_contained Day_none","NA","NA","NA_noMedLV","","NA","",-2147483648,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1295,4.9,"uuid:7e57f220-c77c-412c-a7ec-3c48793484a8",1,0,0,0,0,0,0,0,0,1,"elephant",104,0.487056128293242,0.0103780068457127,0.243814438581467,0.0142497140914202,0.00479954201728106,104,2.61273982753647,104,38.3881721496582,104,4169.98486328125
"105",105,105,"NA","uuid:87514725-1bd6-4862-870a-70bb0aa71759","Nyiberekera",29,"Female","Mwikoma","Primary","Yes",4,1,"Young_girl Adolesc_girl Women",1,1,-2147483648,-2147483648,-2147483648,2,1,1,4,"Few_times","Yes","Yes","Crop_damage Structure","Wildlife",2,"No","45_60",10,2,"Guarding Shouting","","Elephant Other","Tumbili","Elephant","","Often","Chicken",-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,5,-2147483648,-2147483648,"Low_productivity","Day_contain Night_contained","NA","NA","NA_noMedLV","","NA","",-2147483648,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","Hippo",1306.6,4.9,"uuid:87514725-1bd6-4862-870a-70bb0aa71759",1,0,0,0,1,0,0,0,0,1,"elephant",105,0.53823596792669,0.0116265751421452,0.166838482022285,0.0161053836345673,0.00878579635173082,105,2.80704325569437,105,62.7961730957031,105,6332.81201171875
"106",106,106,"NA","uuid:e6d09913-9662-488c-9ccd-26095390d3c9","Hunyari",47,"Male","Taturu","Primary","Yes",12,1,"Young_boy Adolesc_boy Men Young_girl Adolesc_girl Women",1,1,3,2,1,2,1,12,3,"Frequently","Yes","Yes","Crop_damage Livestock_loss_med Structure","Wildlife",10,"Yes","0_15",9,2,"Guarding Shouting Chasing","","Elephant","","Elephant","","Always","Cattle Sheep Goat Dog Chicken",55,12,42,-2147483648,7,30,-2147483648,-2147483648,"Low_productivity","Day_dog Night_contained Night_dog Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys Men",2,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","Cattle Goat",1,15,-2147483648,"NA",-2147483648,-2147483648,"Hyena Lion","NA","Hyena","NA","","Never","Never","","Elephant Hyena",1188.7,3.8,"uuid:e6d09913-9662-488c-9ccd-26095390d3c9",1,0,0,0,0,0,1,1,0,1,"elephant",106,0.528419243986254,0.023940434679389,0.246953040361404,0.0292439870536327,0.00999999977648258,106,2.68750998884275,106,32.060173034668,106,3114.4560546875
"107",107,107,"NA","uuid:3ba9ebcc-fed2-4579-b69d-7eb0f14d213e","Mihale",29,"Male","Taturu","Primary","Yes",20,1,"Young_boy Adolesc_boy Men Young_girl Women",1,1,6,2,4,3,-2147483648,5,4,"Frequently","Yes","Yes","Crop_damage Livestock_loss_med","Wildlife",7,"Yes","0_15",9,3,"Guarding Fire Shouting Chasing","","Buffalo Elephant Other","Tumbili","Elephant","","Often","Cattle Sheep Goat Dog Chicken",50,40,14,-2147483648,8,6,-2147483648,-2147483648,"Low_productivity","Night_contained Night_dog Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Men",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","Sheep",-2147483648,-2147483648,1,"NA",-2147483648,-2147483648,"Hyena","NA","Hyena","NA","","Never","","","",1183.1,4.4,"uuid:3ba9ebcc-fed2-4579-b69d-7eb0f14d213e",1,0,1,0,1,0,1,0,0,1,"elephant",107,0.423871706758305,0.026689575985074,0.35048109292984,0.0263001136481762,0.00994272623211145,107,2.17712443796818,107,22.0397758483887,107,1765.71252441406
"108",108,108,"NA","uuid:e1cb4c53-5059-476d-a9ba-cdb533ad57e0","Nyamatoke",53,"Male","Msukuma","None","No",6,1,"Adolesc_boy Men Adolesc_girl Women",1,1,-2147483648,2,1,-2147483648,2,1,3,"Frequently","Yes","Yes","Crop_damage Livestock_loss_med","Wildlife",8,"No","45_60",9,3,"Guarding Fire Shouting Chasing","","Elephant","","Elephant","","Sometimes","Cattle Sheep Goat Dog Chicken",50,45,25,-2147483648,2,52,-2147483648,-2147483648,"Low_productivity","Night_contained Night_dog Day_none","NA","NA","Day_guard Night_contain","","NA","Men",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","Cattle Sheep",1,-2147483648,8,"NA",-2147483648,-2147483648,"Hyena","NA","Hyena","NA","","Rarely","","","",1161.2,3.8,"uuid:e1cb4c53-5059-476d-a9ba-cdb533ad57e0",1,0,0,0,0,0,1,0,0,1,"elephant",108,0.396964490263459,0.0517067573964596,0.273745715618134,0.0254524629563093,0.00608247425407171,108,3.7077070318053,108,30.2394390106201,108,1043.96801757812
"109",109,109,"NA","uuid:72261068-d56c-42bf-b5d3-da0045815d50","Kunzugu",22,"Female","Msukuma","Primary","Yes",9,1,"Young_boy Men Women",1,1,5,-2147483648,2,-2147483648,-2147483648,2,1,"Never","Yes","Yes","Crop_damage Livestock_loss_med Structure","Weather",2,"Yes","0_15",10,4,"Guarding Shouting","","Elephant","","Elephant","","Never","Cattle Sheep Dog Chicken",50,17,-2147483648,-2147483648,1,7,-2147483648,-2147483648,"Grazing_land","Night_contained Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Men",2,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","Sheep",-2147483648,-2147483648,3,"NA",-2147483648,-2147483648,"Hyena","NA","Hyena","NA","","Never","","","Elephant",1149.8,4.5,"uuid:72261068-d56c-42bf-b5d3-da0045815d50",1,0,0,0,0,0,1,0,0,1,"elephant",109,0.389587628865979,0.0460710190236568,0.231672391295433,0.024066437035799,0.0048453607596457,109,4.03045811381174,109,30.9142570495605,109,1226.89453125
"110",110,110,"NA","uuid:04b7069d-4b07-4738-ada3-19aba4b961d3","Kunzugu",42,"Male","Msukuma","Primary","Yes",7,1,"Young_boy Adolesc_boy Men Young_girl Women",1,1,2,1,1,2,-2147483648,1,4,"Frequently","Yes","Yes","Crop_damage Livestock_loss_med","Wildlife",3,"Yes","0_15",9,3,"Guarding Fire Shouting","","Elephant","","Elephant","","Often","Sheep",-2147483648,6,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,"Wildlife","NA_noSmall","NA","NA","Day_guard Night_contain","","NA","Adolesc_boys",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","Sheep",-2147483648,-2147483648,7,"NA",-2147483648,-2147483648,"Hyena","NA","Hyena","NA","","Rarely","","","",1146.7,4.5,"uuid:04b7069d-4b07-4738-ada3-19aba4b961d3",1,0,0,0,0,0,1,0,0,1,"elephant",110,0.350859106529209,0.0435051545500755,0.194478809833527,0.0226918663829565,0.00525773176923394,110,4.458404399363,110,27.2982559204102,110,1393.27600097656
"111",111,111,"NA","uuid:31eb75d6-5d67-40ad-97cc-ef54028d3c7c","Kunzugu",27,"Male","Msukuma","O_level","Yes",7,1,"Adolesc_boy Men Young_girl Adolesc_girl Women",1,1,-2147483648,1,2,1,1,2,3,"Frequently","Yes","No","Crop_damage Structure","Wildlife",8,"Yes","15_30",9,3,"Guarding Shouting","","Elephant","","Elephant","","Often","",-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,"","","NA","NA","","","NA","",-2147483648,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","Elephant",1143.4,4.9,"uuid:31eb75d6-5d67-40ad-97cc-ef54028d3c7c",1,0,0,0,0,0,0,0,0,1,"elephant",111,0.290824742268041,0.0450859107077122,0.188923254609108,0.0204811003059149,0.00628865975886583,111,5.00478774570835,111,27.3364524841309,111,1882.04016113281
"112",112,112,"NA","uuid:169c279f-af07-4bf0-ad32-521aaabfb87e","Bukore",50,"Female","Msukuma","None","Yes",2,1,"Men Women",1,1,-2147483648,-2147483648,1,-2147483648,-2147483648,1,3,"Frequently","Yes","No","Crop_damage","Weather",2.5,"Yes","0_15",10,1,"Guarding Shouting","","Elephant","","Elephant","","Often","",-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,"","","NA","NA","","","NA","",-2147483648,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1212.3,4.6,"uuid:169c279f-af07-4bf0-ad32-521aaabfb87e",1,0,0,0,0,0,0,0,0,1,"elephant",112,0.512439862542955,0.0314776636660099,0.197766318917274,0.0241580754518509,0.00966781191527843,112,4.34153549230855,112,41.9914398193359,112,2405.99536132812
"113",113,113,"NA","uuid:112752f9-4425-4b20-8307-9348567c0682","Bukore",67,"Male","Msukuma","None","No",3,1,"Young_boy Men Women",1,1,1,-2147483648,1,-2147483648,-2147483648,1,3,"Few_times","Yes","No","Crop_damage","Wildlife",2,"Yes","0_15",9,2,"Guarding Fire Shouting","","Baboon Elephant","","Elephant","","Sometimes","",-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,"","","NA","NA","","","NA","",-2147483648,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1310.4,4.9,"uuid:112752f9-4425-4b20-8307-9348567c0682",1,1,0,0,0,0,0,0,0,1,"elephant",113,0.502359679266896,0.0309851095080376,0.187079042196274,0.024112256243825,0.00919816736131907,113,4.83117843888154,113,45.6838340759277,113,2962.75439453125
"114",114,114,"NA","uuid:1979cbce-f82d-4ea2-94cb-6138d5553497","Kunzugu",25,"Female","Msukuma","Primary","Yes",5,1,"Young_boy Men Women",1,1,2,-2147483648,2,-2147483648,-2147483648,1,3,"Few_times","Yes","Yes","Crop_damage Livestock_loss_med Structure","Wildlife",4,"Yes","0_15",9,3,"Guarding Fire Shouting","","Baboon Elephant","","Elephant","","Rarely","Sheep Dog",-2147483648,8,-2147483648,-2147483648,1,-2147483648,-2147483648,-2147483648,"Low_productivity","NA_noSmall","NA","NA","Day_guard Night_contain Night_dogs","","NA","Men",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","Sheep",-2147483648,-2147483648,1,"NA",-2147483648,-2147483648,"Hyena","NA","Hyena","NA","","Never","","","Hyena",1163.2,4.9,"uuid:1979cbce-f82d-4ea2-94cb-6138d5553497",1,1,0,0,0,0,1,0,0,1,"elephant",114,0.422290950744559,0.0389461629092693,0.159060716629028,0.0213402062654495,0.00883161555975676,114,5.72140553649677,114,41.1129035949707,114,2682.1689453125
"115",115,115,"NA","uuid:3fd8f4ea-035c-4b3e-9e40-0f8c2fa8ef1f","Kunzugu",56,"Female","Mwikizu","Primary","Yes",5,1,"Adolesc_boy Young_girl Adolesc_girl Women",1,1,-2147483648,2,-2147483648,1,1,1,3,"Few_times","Yes","No","Crop_damage","Weather",1,"Yes","0_15",9,3,"Guarding Shouting","","Elephant","","Elephant","","Rarely","",-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,"","","NA","NA","","","NA","",-2147483648,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1218.4,4.3,"uuid:3fd8f4ea-035c-4b3e-9e40-0f8c2fa8ef1f",1,0,0,0,0,0,0,0,0,1,"elephant",115,0.344501718213058,0.0331156924366951,0.179610535502434,0.0211912952363491,0.0106185562908649,115,5.62436233016932,115,69.8371887207031,115,3569.79418945312
